Word,Count
Server,5
Debug,5
Language,5
Invoke,5
entirely,5
smiley,5
optional..,5
Handles,5
'text',5
three,5
noDefault,5
`matcher`,5
\a=="\object"\&&(c=a,a=b),c=c||{};var\,5
frowned,5
querying,5
\floats,\,5
standalone,5
\"\jsonp"\\,5
clearing,5
bad,5
\tab,\,5
flicker,5
we'd,5
(hidden,5
m1.toLowerCase();,5
\intersects,\,5
\container,\,5
internally.),5
percentage,5
appendChild,5
reliably,5
\this.on(b,a)}}),p.each(["\get"\,"\post"\],function(a,c){p[c]=function(a,d,e,f){return\,5
(Gecko,5
specialEasing,5
\"\rotate(1rad)"\\,5
!instance,5
better,5
web,5
Tabs,5
transfer,5
shrink,5
xn+y,5
regular,5
f;return,5
addTest,5
}),5
\Edwards"\\,5
describe,5
dest.innerHTML,5
d=a&&typeof,5
Filters,5
proportions,5
sticks.,5
Spec,5
'shivMethods':,5
controls,5
resized,5
scrolls),5
Hotfix,5
Populate,5
\stylesheet),\,5
!$.isFunction(,5
\rgba(),\,5
Be,5
grid,5
\"\tabs"\\,5
_setOption,5
clones,5
goes,5
\properly,\,5
#8269),5
(#2709,5
\Meanwhile,\,5
function(,5
#6652,5
bypassing,5
\[boolean,\,5
daneden.me/2011/12/putting-up-with-androids-bullshit/,5
\cE=[],cF=/\?/,cG=/(=)\?(?=&|$)|\?\?/,cH=p.now();p.ajaxSetup({jsonp:"\callback"\,jsonpCallback:function(){var\,5
\"\no-js"\\,5
\ID,\,5
dev.w3.org/csswg/css3-flexbox,5
\last,\,5
\settings,\,5
comment-prolog,5
Computed,5
\#7653,\,5
guy,5
Initialise,5
pageX/Y,5
IE10,5
\define,\,5
\h,j,k,l,m;try{if(d&&(e||i.readyState===4)){d=b,g&&(i.onreadystatechange=p.noop,cJ&&delete\,5
scrolled,5
signatures,5
as:,5
bottom,5
Pre,5
$.isArray(position),5
\(#1925,\,5
Modernizr.prefixed('transition'),5
tabs('rotate'),5
\e=p(a),f=e.offset(),g=p.css(a,"\top"\),h=p.css(a,"\left"\),i=(d==="\absolute"\||d==="\fixed"\)&&p.inArray("\auto"\,[g,h])>-1,j={},k={},l,m;i?(k=e.position(),l=k.top,m=k.left):(l=parseFloat(g)||0,m=parseFloat(h)||0),p.isFunction(b)&&(b=b.call(a,c,f)),b.top!=null&&(j.top=b.top-f.top+l),b.left!=null&&(j.left=b.left-f.left+m),"\using"\in\,5
compression,5
overwritten,5
exposes,5
1.4+,5
(click,5
20,5
queue:,5
prior,5
overflowX,5
TAG,5
.cssText,5
'elements':,5
Gradients,5
marks,5
test;,5
secure:,5
#5742,5
\pane,\,5
they're,5
Mike,5
sourceIndex,5
selectedIndex,5
about:config,5
\however,\,5
redirected,5
\jsonp"\,function(c,d,e){var\,5
(TODO:,5
\(#3368,\,5
screw,5
out/into,5
initialize,5
drawn,5
classid,5
drop-down,5
\works,\,5
\Storm,\,5
\format,\,5
interact,5
\re,\,5
elem.tabIndex,5
beginning/end,5
rbuggyQSA,5
top/left/bottom/right,5
non-resizable,5
reappended,5
Flash,5
v3.6.1,5
#6976,5
delivered,5
Google,5
lowercased,5
$.isArray(position)),5
\a)r[b]=[r[b],a[b]];else\,5
enhance,5
string],5
(FIXME:,5
true),5
\x.abort()},active:0,lastModified:{},etag:{}});var\,5
!==,5
(#2865),5
dateFormat,5
inline-level,5
$.Widget.prototype._setOptionDisabled,5
\scope,\,5
porperties,5
indexedDB,5
oo,5
#4055,5
validation,5
jQuery.ajaxPrefilter,5
responseText,5
$.datepicker.noWeekends,5
testProps,5
\"\:"\\,5
\"\10px"\\,5
jquery.ui.widget.js,5
\user,\,5
\1.6,\,5
hasn't,5
Lowercase,5
conversion,5
tracking,5
licenses:,5
bug..,5
disabling,5
expertise,5
Once,5
here),5
proportionallyResize,5
ENTER,5
Yepnope.js,5
muddledramblings.com/table-of-css3-border-radius-compliance,5
\relatedTarget,\,5
preserving,5
\onload,\,5
infers,5
\syntax,\,5
#5185),5
\7,\,5
(#5421),5
re-enable,5
ensures,5
NoModificationAllowedError,5
...otherwise,5
\IE9,\,5
Cross,5
walking,5
thorough,5
cancel,5
b;return,5
es5.github.com/#x15.3.4.5,5
central,5
incorrect:,5
\window[,\,5
#8152:,5
\proper,\,5
tricky,5
\comment,\,5
if($.ui.ddmanager),5
(recursively),5
resizing,5
\"\awesome\,5
figure,5
clickHandler,5
10-12/IE9,5
get's,5
\"\@"\\,5
onFOO,5
\(-nn:+nn),\,5
ghosts,5
`setAttribute`,5
\c=p.fn[b];p.fn[b]=function(d,e,f){return\,5
uncomputed,5
\whitespace,\,5
non-pseudos,5
extracted,5
\"\constructor"\\,5
opera,5
tests;,5
\drop-down,\,5
in/out,5
https://developer.mozilla.org/en-US/docs/CSS/display,5
1.6:,5
(#11426),5
connections,5
(possibly,5
min/max,5
divs,5
incorrects:,5
normalizes,5
\charset=UTF-8"\,processData:!0,async:!0,accepts:{xml:"\application/xml,\,5
preferences,5
unfortunately,5
\(search,\,5
event.target.nodeName,5
performance,5
attribute..,5
Modernizr.testAllProps(),5
learn,5
(#1954),5
(mouse,5
moves,5
8601),5
this.items,5
\number,\,5
Un-match,5
remember,5
value/s,5
\outerHeight,\,5
jQuery.ajax,5
\z=p.now(),A=l.url.replace(cs,"\$1_="\+z);l.url=A+(A===l.url?(cq.test(l.url)?"\&"\:"\?"\)+"\_="\+z:"\"\)}}(l.data&&l.hasContent&&l.contentType!==!1||c.contentType)&&x.setRequestHeader("\Content-Type"\,l.contentType),l.ifModified&&(d=d||l.url,p.lastModified[d]&&x.setRequestHeader("\If-Modified-Since"\,p.lastModified[d]),p.etag[d]&&x.setRequestHeader("\If-None-Match"\,p.etag[d])),x.setRequestHeader("\Accept"\,l.dataTypes[0]&&l.accepts[l.dataTypes[0]]?l.accepts[l.dataTypes[0]]+(l.dataTypes[0]!=="\*"\?"\,\,5
11,5
#6932,5
handlers),5
(#9724),5
exit,5
22,5
adopted,5
\spec,\,5
a===b.elem}).length});var,5
elem.style,5
transformation),5
appearance,5
\does,\,5
Browsers,5
g=arguments.length&&(d||typeof,5
\optgroups,\,5
c_=/^(?:body|html)$/i;p.fn.offset=function(a){if(arguments.length)return,5
relatedNode,5
$.isWindow(),5
\"\),function(a,b){p.fn[b]=function(a){return\,5
\#8125,\,5
<div,5
Sun,5
\cI,cJ=a.ActiveXObject?function(){for(var\,5
noData,5
_create,5
caches,5
Eat,5
parents),5
\a.stop,b(d)};return\,5
extended,5
FF19,5
&shy;,5
\know,\,5
Mitchelmore,5
re-writing,5
ajaxSuccess,5
Workaround,5
encoding,5
\"\inner"\\,5
meta,5
(array,5
Workarounds,5
#6720),5
inspection,5
\command,\,5
\mergeAttributes,\,5
\a=cE.pop()||p.expando+"\_"\+cH++;return\,5
#6970),5
].apply(,5
#4065),5
Technique,5
non-left-click,5
DEPRECATED,5
getElementsByName,5
normally,5
focused,5
down/+,5
9.5+,5
github.com/Modernizr/Modernizr/issues/issue/21,5
\identical,\,5
(true,5
identical),5
\p.access(this,function(c,d,e){var\,5
incognito,5
assumes,5
starts,5
[1],5
failed,5
(mostly),5
dies,5
appending,5
XSS,5
Combinators,5
\fact,\,5
elem.style.WebkitBorderRadius,5
Driscoll,5
(number[2]),5
204,5
\rule,\,5
deserialize,5
\applicable,\,5
textarea,5
jquery.ui.core.js,5
enclosing,5
$show,5
\dialog,\,5
namespace(s),5
field/alternate,5
autobind,5
Scott,5
\created,\,5
<input>,5
\camelcase,\,5
find/remove,5
entering,5
docElement.className,5
\instructions,\,5
\#11382,\,5
removals(#10429),5
\non-resizable,\,5
9.6),5
\d.old=d.complete,d.complete=function(){p.isFunction(d.old)&&d.old.call(this),d.queue&&p.dequeue(this,d.queue)},d},p.easing={linear:function(a){return\,5
\function(str,m1){\,5
IE8's,5
gone,5
#5280:,5
Turns,5
'transitionend',5
\setTimeout,\,5
primary,5
Accept,5
\c,d=e.head||e.getElementsByTagName("\head"\)[0]||e.documentElement;return{send:function(f,g){c=e.createElement("\script"\),c.async="\async"\,a.scriptCharset&&(c.charset=a.scriptCharset),c.src=a.url,c.onload=c.onreadystatechange=function(a,e){if(e||!c.readyState||/loaded|complete/.test(c.readyState))c.onload=c.onreadystatechange=null,d&&c.parentNode&&d.removeChild(c),c=b,e||g(200,"\success"\)},d.insertBefore(c,d.firstChild)},abort:function(){c&&c.onload(0,1)}}}});var\,5
(#10098);,5
(ONLY),5
\collection,\,5
b=a.stop;delete,5
Conversion,5
\jQuery,\,5
headings,5
$.ui.plugin,5
revert:,5
crbug.com/36415,5
WebKit:,5
'all',5
instance[,5
se,5
$.each(,5
non-integer,5
dialog's,5
\intersection,\,5
guaranteed,5
developer.mozilla.org/en/CSS/-moz-linear-gradient,5
Clone,5
test/unit/core.js,5
$(document).ready(),5
(but,5
\Object,\,5
expandos),5
Compare,5
originalEvent,5
\Leopard,\,5
dom-style,5
non,5
to/from,5
systems,5
\rly,\,5
retrieval,5
\Modernizr.hasEvent("\webkitTransitionEnd"\,\,5
sortable),5
step-aligned,5
rename,5
+down,5
Evaluate,5
github.com/Modernizr/Modernizr/issues/342,5
algorithm,5
\i=i||"\.5"\,h=h/i,p.style(e.elem,a,h+d);while(i!==(i=e.cur()/g)&&i!==1&&--j)}e.unit=d,e.start=h,e.end=f[1]?h+(f[1]+1)*c:c}return\,5
authors,5
bunch,5
treating,5
dataType),5
(typeof,5
1px,5
prefixes,5
unnecessary,5
Modernizr.testProp(),5
\style,\,5
\warning,\,5
'...',5
:),5
creation,5
(success,5
\"\selected"\\,5
tolerance,5
$.extend(,5
dotted,5
sensitivity,5
5.13/5.1.4,5
bail,5
Saves,5
KeyEvent,5
set),5
Restores,5
breaking,5
isOver,5
calculations,5
GMT-0400,5
resizable-handle,5
'date:',5
(at,5
shrink-wrap,5
Hours,5
\cu.apply(this,arguments);if(!this.length)return\,5
(since,5
onxxx,5
throws:,5
31/02/00,5
camelCase;,5
\b=a[x.status],x.always(b)}return\,5
\"\'"\;\,5
safari,5
(older,5
mousedown),5
Leopard,5
Shakes,5
openDatabase,5
non-html,5
keeping,5
Track,5
polyfill,5
German,5
containerCache,5
exists:,5
jQuery.support.boxModel,5
vs,5
http://www.w3.org/TR/selectors/#pseudo-classes,5
IE6/7/8),5
clicking,5
kangax.github.com/iseventsupported/,5
undo,5
clearAttributes,5
soft,5
Listen,5
Interface,5
(jQuery,5
Edwards,5
\a,b=p.timers,c=0;for(;c<b.length;c++)a=b[c],!a()&&b[c]===a&&b.splice(c--,1);b.length||p.fx.stop()},p.fx.timer=function(a){a()&&p.timers.push(a)&&!cO&&(cO=setInterval(p.fx.tick,p.fx.interval))},p.fx.interval=13,p.fx.stop=function(){clearInterval(cO),cO=null},p.fx.speeds={slow:600,fast:200,_default:400},p.fx.step={},p.expr&&p.expr.filters&&(p.expr.filters.animated=function(a){return\,5
(only|nth|...),5
822,5
equivalence,5
die;,5
touch,5
github.com/Modernizr/Modernizr/issues/213#issuecomment-1149491,5
SKU,5
parenthesis,5
Jim,5
technique),5
\json"\]=function(){return\,5
accidentally,5
trigger;,5
\thrown,\,5
rectified:,5
non-Elements,5
\init,\,5
https://bugs.webkit.org/show_bug.cgi?id=29084,5
\defined,\,5
\"\unload"\,\,5
MIT/GPL2,5
_values(),5
\all,\,5
g?c,5
\"\-"\,\,5
#3333,5
tabify,5
Multitouch,5
\i>=0&&(e=a.slice(i,a.length),a=a.slice(0,i)),p.isFunction(c)?(d=c,c=b):c&&typeof\,5
setFilters,5
menu),5
unique:,5
rejects,5
str,5
\a!="\string"\&&(d=c,c=a,a=b),c&&a!==!1&&this.queue(a||"\fx"\,[]),this.each(function(){var\,5
beetween,5
\#8545,\,5
compatibility,5
\Search,\,5
\you,\,5
event;,5
\assume,\,5
install,5
\`setAttribute`,\,5
watch,5
strangely,5
(starting,5
`html5.elements`,5
(#3523),5
blur-change,5
initialise,5
short-circuit,5
#4124),5
tbody,5
focusin/out;,5
Push,5
handleObj,5
fewer,5
source_type,5
\one,\,5
matchExpr.POS,5
non-breaking,5
\g)g[c]&&g[c].stop&&cR.test(c)&&e(g[c]);for(c=f.length;c--;)f[c].elem===this&&(a==null||f[c].queue===a)&&(f[c].anim.stop(d),b=!1,f.splice(c,1));(b||!d)&&p.dequeue(this,a)})}}),p.each({slideDown:c$("\show"\),slideUp:c$("\hide"\),slideToggle:c$("\toggle"\),fadeIn:{opacity:"\show"\},fadeOut:{opacity:"\hide"\},fadeToggle:{opacity:"\toggle"\}},function(a,b){p.fn[a]=function(a,c,d){return\,5
join(),5
@jon_neal,5
Delegated,5
customise,5
cancelHelperRemoval,5
FOO(),5
missed,5
_intersectsWith,5
(on,5
http://bugs.jquery.com/ticket/12359,5
Reintegrate,5
You're,5
property-matching,5
$(a.hash),5
terminate,5
\button,\,5
per-request,5
iframeDoc,5
`elem.style[styleName],5
sanitization,5
swapping,5
\3.5.1,\,5
migrating,5
lieu,5
getElementById,5
yy,5
`Ms`,5
differs,5
overriden,5
cleanup,5
often,5
quote,5
transports,5
conv2,5
traditional:,5
(IE6/7),5
zeros),5
\week,\,5
large,5
stripped-down,5
(nnnn:-n),5
afterward,5
addEvent,5
breaks,5
past,5
reverting,5
01/01/0001),5
non-exclusive,5
loose,5
non-vendor,5
Modernizr.mq,5
jumps,5
\remain,\,5
letters,5
Container,5
Last-Modified,5
'focus',5
inner,5
\e||f.queue===!1?this.each(g):this.queue(f.queue,g)},stop:function(a,c,d){var\,5
(hard,5
graphics,5
false/true,5
Load,5
beforeShowDay,5
page),5
(anonymous),5
jitter,5
implementing,5
CSS3,5
svg,5
:empty,5
\in{success:1,error:1,complete:1})x[k](l[k]);g=cA(cw,l,c,x);if(!g)y(-1,"\No\,5
minimize,5
therefore,5
Stefan,5
usability,5
argument),5
Both,5
non-seed,5
zeroed,5
Back-compat,5
favor,5
_updateDatepicker,5
newly,5
let's,5
'forcePlaceholderSize,5
UL-accordion,5
non-content,5
area,5
\"\);var\,5
shared,5
(sandbox),5
Input,5
\c===b?null:c},overrideMimeType:function(a){return\,5
MonthlyTip,4
fully,4
txtUsername,4
Inc;,4
producing,4
indexOrKey,4
1.5.0,4
true;,4
four,4
\NumberBtn=>"\+\,4
button3,4
css-support;,4
MonthlyCustomerDetail,4
DailyTip,4
strButton,4
piclogo,4
MonthlyCustomerSummary,4
\"\shallow"\\,4
jQuery.ajax(,4
\"\keydown.myPlugin"\,\,4
(aka,4
(created,4
shape14,4
\name="\second"\\,4
affecting,4
EODProd,4
button9,4
typelib,4
EODComm,4
\name="\margin"\\,4
buttonC,4
button8,4
QsfSkinManager,4
POST,4
button2,4
JSON-encoded,4
provides,4
\event(s),\,4
length-1,4
button7,4
button5,4
redirect,4
argument's,4
\border,\,4
continues,4
Engine;,4
IN,4
notified,4
\"\****'\,4
ReportServiceConfiguration,4
https://github.com/kriskowal/es5-shim/blob/master/es5-shim.js;,4
combined,4
Facebook,4
remove;,4
OpenAuth,4
\"\alert('****\,4
\name="\deep"\\,4
rest,4
Perini;,4
event.preventDefault(),4
TimeSummary,4
panel2,4
button6,4
Information,4
\name="\hold"\\,4
1.2,4
CORE,4
*In,4
\type="\XMLDocument"\\,4
\name="\traditional"\\,4
2009-2012,4
EOD,4
\"\click"\,\,4
(contains,4
txtPassword,4
perform,4
button1,4
\request,\,4
Major,4
Minor,4
whenever,4
SqlDataSource1,4
powerful,4
releases,4
\place,\,4
panel1,4
polyfill;,4
Button,4
matching;,4
assigned,4
folder,4
zero-based,4
General,4
\called,\,4
usually,4
processed,4
multi-purpose,4
EODHours,4
textBox35,4
\name="\first"\\,4
OF,4
Strip,4
\"\{}"\\,4
RadGrid1,4
MainContent,4
integers,4
consists,4
event.stopImmediatePropagation(),4
2.3,4
button0,4
TimeWeekly,4
retrieves,4
project,4
keydown,4
1.5.1,4
(this),4
Twitter,4
Sexton;,4
operation,4
turn,4
\COM,\,4
button4,4
observe,4
truthy/falsy),4
manage,4
http://www.modernizr.com/license/,4
2010,4
buttonD,4
\"\px"\)\,4
consumer,4
begins,4
\id"\,\,4
MonthlySales,4
2005-2012,4
content),4
Arrays,4
logon,4
QsfFromDecorator,4
client,4
\name="\text"\\,4
May,4
$.ajaxSetup(),4
Receipt,4
event.stopPropagation(),4
\type="\undefined"\\,4
\"\new\,4
succeeds,4
https://github.com/dperini/css-support/blob/master/LICENSE,4
subsequent,4
iterator,4
JQUERY,4
\Group,\,4
HeadContent,4
Filament,4
leaving,4
\);"\;\,4
shape13,4
\tree,\,4
satisfy,4
1.8.2;,4
seamlessly,4
notifications,3
positioned.</summary>,3
\name="\siblings"\\,3
\name="\deepWithDataAndEvents"\\,3
\oldPropertyValue)"\\,3
name.</summary>,3
\name="\removeAll"\\,3
\name="\showOrHide"\\,3
\undelegate(selector,\,3
\odd,\,3
fired.</param>,3
\name="\dataTypes"\\,3
\Element)"\\,3
complete.step:,3
necessary</param>,3
\match,\,3
\"\.myPlugin"\.</param>\,3
lists.</summary>,3
execute.</param>,3
\name="\flags"\\,3
\Array"\\,3
attached.</summary>,3
\name="\start"\\,3
nature,3
\naming,\,3
\textarea,\,3
loaded.</summary>,3
function.</summary>,3
\name="\deferreds"\\,3
object).</param>,3
reducing,3
method.</param>,3
Object.</param>,3
\height)"\\,3
(-).</summary>,3
\name="\newContent"\\,3
<summary>Disable,3
\class)"\\,3
filters.</summary>,3
<summary>Deprecated,3
place.</summary>,3
classes;,3
\name="\htmlString"\\,3
\name="\callback(indexInArray,\,3
\type="\String"\>Name\,3
use;,3
<summary>Holds,3
<summary>Keeps,3
enabled.</summary>,3
window.</summary>,3
\name="\list"\\,3
attached.</param>,3
found).</summary>,3
ending,3
\name="\handlerOut(eventObject)"\\,3
search.</param>,3
Takes,3
rendered,3
sensitive.</param>,3
<summary>For,3
Supported,3
ready.</param>,3
\name="\selectorN"\\,3
)</param>,3
checked.</summary>,3
tagName,3
true.</param>,3
requests.</param>,3
string.specialEasing:,3
\name="\-index"\\,3
\name="\textString"\\,3
selectors.</summary>,3
\queue,\,3
\name="\elems"\\,3
observed.</param>,3
odd.</summary>,3
\name="\handler(options,\,3
\name="\attributeFilterN"\\,3
\currentClass)"\\,3
ancestor.</summary>,3
represented,3
pieces,3
disabled.</summary>,3
backwards,3
\name="\false"\\,3
\"\>An\,3
equation,3
\name="\attributeFilter2"\\,3
tested.</param>,3
\name="\callback(elementOfArray,\,3
<summary>Iterate,3
document).</summary>,3
argument.</param>,3
submission.</summary>,3
\filter,\,3
\ajaxSettings,\,3
animation.queue:,3
currently-called,3
\name="\json"\\,3
filter.</param>,3
on.</summary>,3
(added,3
events.</summary>,3
animations.</param>,3
<summary>Contains,3
\1.4,\,3
any.</summary>,3
\name="\selector1"\\,3
occurring,3
\word,\,3
attributes.</param>,3
selected/checked.</param>,3
phase.</summary>,3
button.</summary>,3
<summary>Describes,3
false).</param>,3
serialization).</param>,3
\name="\complete"\\,3
$.ajaxSetup().</param>,3
well.</param>,3
\name="\handlerIn(eventObject)"\\,3
\name="\progressFilter"\\,3
\useragent,\,3
<summary>Hook,3
\"\siblings"\\,3
counting,3
\domElement)"\\,3
<summary>Relinquish,3
\name="\class"\\,3
over.</param>,3
flattened,3
serialization.</param>,3
empties,3
objects.</param>,3
\type="\Deferred"\>One\,3
sensitive.</summary>,3
stored.</param>,3
<summary>Determines,3
\type="\Map"\\,3
indices.</summary>,3
\name="\preventBubble"\\,3
empty.</param>,3
\name="\function(elementOfArray,\,3
parse.</param>,3
arguments</summary>,3
Deferred.</param>,3
$.ajax().</summary>,3
trim.</param>,3
time.</summary>,3
progress.</param>,3
recommend,3
\name="\invert"\\,3
oldhtml,3
States,3
involved,3
\jQuery.queue(element,\,3
keys:,3
\h2,\,3
\type="\Boolean"\>Setting\,3
Deferred's,3
\name="\collection"\\,3
\name="\callback(index,\,3
delimited,3
difference,3
h3,3
\width)"\\,3
Array.</param>,3
'return,3
\name="\namespace"\\,3
\name="\attributeFilter1"\\,3
jQuery.</summary>,3
.bind(,3
more.</summary>,3
\name="\container"\\,3
document.</param>,3
globally.</summary>,3
\type="\"\>A\,3
January,3
dataTypes</param>,3
\name="\queue"\\,3
navigator.userAgent,3
false',3
\text)"\\,3
\browser,\,3
jQuery();,3
opacity.</summary>,3
Primarily,3
even.</summary>,3
\name="\ancestor"\\,3
\type="\"\>The\,3
<summary>Lock,3
<summary>Provides,3
out.</param>,3
from.</param>,3
\name="\coordinates"\\,3
spaces.</summary>,3
of.</param>,3
engine,3
notifications.</param>,3
like.</param>,3
nodes.</summary>,3
properties).</summary>,3
\name="\callback()"\\,3
\"\next"\\,3
\type="\"\>An\,3
<summary>Pass,3
more</param>,3
\Object"\).</summary>\,3
keydown.</param>,3
performance.</summary>,3
copy).</param>,3
notifications.</summary>,3
affected.</summary>,3
replace.</param>,3
\name="\str"\\,3
\eventData,\,3
\h1,\,3
password.</summary>,3
accepts,3
key-value,3
\name="\selector2"\\,3
pressed.</summary>,3
\for,\,3
visible.</summary>,3
\"\prev"\\,3
\name="\next"\\,3
\name="\id"\\,3
behaves.</param>,3
\name="\code"\\,3
<summary>End,3
\:nth-child(even),\,3
<summary>Parses,3
added.</param>,3
parsed</param>,3
run.easing:,3
requests.</summary>,3
\type="\Boolean"\>Indicates\,3
eg,3
list</summary>,3
selected.</summary>,3
\oldhtml)"\\,3
).</param>,3
<summary>Sorts,3
\switch)"\\,3
\function(index,\,3
match.</param>,3
\headers,\,3
update.</param>,3
\thrownError)"\\,3
\name="\parent"\\,3
reset.</summary>,3
image.</summary>,3
queue.</summary>,3
<summary>Handle,3
less,3
\name="\arrayOrObject"\\,3
preceded,3
property;,3
\name="\end"\\,3
settings.</param>,3
<summary>Prevents,3
attribute-value,3
finished.</summary>,3
checkbox.</summary>,3
\type="\String"\>a\,3
hidden.</summary>,3
function;,3
:nth-child(4n),3
greater,3
\name="\success(script,\,3
notifies,3
\name="\eventTypes"\\,3
\type="\Boolean"\>Unbinds\,3
item.</param>,3
\type="\Number"\>The\,3
hyphen,3
\name="\node"\\,3
remove.</param>,3
transition.complete:,3
changed.</param>,3
radio.</summary>,3
1.4).</param>,3
window.</param>,3
file.</summary>,3
\type="\Element,\,3
numbers.</summary>,3
<summary>Specify,3
\name="\message"\\,3
\delegate(selector,\,3
\name="\fromIndex"\\,3
bound.</summary>,3
motion,3
released</param>,3
\type="\Object"\>Any\,3
\name="\descendant"\\,3
retrieve.</param>,3
Box,3
optional.</param>,3
\"\parent"\.</summary>\,3
<summary>If,3
third,3
itself).</param>,3
\"\child"\\,3
Software,3
variable.</summary>,3
<summary>Convert,3
1970.</summary>,3
\name="\child"\\,3
\attr)"\\,3
nodes.</param>,3
attribute.</param>,3
Refers,3
up.</param>,3
\coords)"\\,3
locked.</summary>,3
\originalOptions,\,3
\"\prev"\.</summary>\,3
SOFTWARE,3
through.</param>,3
Model.</summary>,3
<summary>Finds,3
nodes).</summary>,3
<summary>Creates,3
attribute.</summary>,3
\type="\jQuery\,3
undefined.</summary>,3
collection.Within,3
substring.</summary>,3
\arguments,\,3
instead.</param>,3
browser.</summary>,3
\valueOfElement)"\\,3
\type="\Event"\>A\,3
once.</summary>,3
unaltered.</param>,3
WeekOfLabel,2
ReportSharingTimeout,2
shape17,2
\"\keydown.myPlugin"\\,2
finally,2
consumerKey:,2
textBox55,2
\attr(attributeName,\,2
link90URL,2
shape24,2
RouteConfig.RegisterRoutes(RouteTable.Routes);,2
textBox59,2
\enabled="\true"\/></system.web>)\,2
strFriI4,2
textBox60,2
shape15,2
ASP.NET,2
UTC,2
strTueO3,2
textBox58,2
strTueI1,2
resolver;,2
strTueO1,2
strFriO1,2
\"\~/TimeClock.aspx"\;\,2
sqlDataSourceMonthlyTip,2
textBox69,2
\slideDown(duration,\,2
textBox78,2
textBox63,2
Version:4.0.30319.42000,2
buttonClr,2
visit,2
Data-bind,2
link52URL,2
jumpToEnd),2
consumerSecret:,2
thread,2
buttonY,2
FOR,2
strTueO2,2
\new,\,2
OpenAuth.AuthenticationClients.AddGoogle();,2
shutdown,2
Friendly,2
\queueName,\,2
&#10;5,2
buttonS,2
textBox75,2
Panel4,2
AdminMenu,2
OpenAuth.AuthenticationClients.AddFacebook(,2
textBox48,2
buttonW,2
buttonZ,2
SheetID,2
subReport3,2
txtCurrentUser,2
shape25,2
textBox44,2
DetailButtonDisplay,2
callback(,2
strSatO3,2
strSatI1,2
strMonI4,2
buttonX,2
strMonI2,2
TimeCardInfo,2
Process,2
WeekOf,2
ANY,2
\fadeOut(duration,\,2
\name="\i"\\,2
providersList,2
textBox38,2
strFriDA,2
Encode,2
\$(html,\,2
strWedO2,2
link50URL.NavigateUrl,2
buttonK,2
appSecret:,2
\"\alert('minTotal=>"\\,2
strFriI1,2
sqlDataSourceTimeWeekly,2
sqlDataSourceDailyTip,2
shape16,2
\slideUp(duration,\,2
textBox65,2
strMonO2,2
(<system.web><trace,2
intClockType,2
txtCurrentTime,2
textBox74,2
textBox42,2
dtWed,2
link62URL,2
\queue(queueName,\,2
\15,\,2
setPassword,2
dtSat1,2
dtSun,2
strSunO4,2
\animate(properties,\,2
HourlyWashReport,2
providerMessage,2
buttonE,2
strMonI1,2
strSunI3,2
subReport1,2
buttonM,2
textBox61,2
textBox77,2
Here,2
\toggle(duration,\,2
buttonR,2
locally,2
swith,2
session,2
strFriI2,2
TimeCardBtn,2
http://go.microsoft.com/fwlink/?LinkId=252803,2
IntelliSense,2
notice,2
strThuO2,2
textBox46,2
\fadeTo(duration,\,2
buttonB,2
\unbind(eventType,\,2
txtCurrentStatus,2
buttonH,2
OK,2
below:,2
TimeDetailInfo,2
successMessage,2
\key"\,\,2
Manipulate,2
strWedO1,2
strTueI2,2
link41URL,2
strThuO1,2
minutes,2
\live(events,\,2
minTotal.ToString(),2
buttonU,2
panel4,2
Search,2
ViewState,2
unhandled,2
Replace,2
Numbers,2
false),2
link43URL,2
link66URL,2
textBox56,2
link30URL,2
buttonI,2
textBox73,2
strThuI3,2
SetTimeBtn,2
Panel1,2
strSunI4,2
events),2
newPasswordMessage,2
shape20,2
\show(duration,\,2
link60URL,2
strThuDA,2
AuthConfig.RegisterOpenAuth();,2
link40URL,2
password,2
registered,2
\name="\arr"\\,2
OpenAuthLogin,2
\fadeIn(duration,\,2
enable,2
accounts,2
html),2
trdx,2
strSatO2,2
strWedI4,2
strSatI3,2
services,2
confirmPassword,2
shape18,2
)),2
textBox79,2
\bind(eventType,\,2
ReturnBtn,2
strFriTO,2
buttonF,2
textBox40,2
textBox43,2
\one(events,\,2
strWedDA,2
textBox53,2
link65URL,2
html)),2
strSatO4,2
panel3,2
ClientSessionTimeout,2
Response.Redirect(url:,2
strSunDA,2
strSunO1,2
route,2
buttonO,2
Merge,2
culture,2
dtSat,2
minMon.ToString(),2
textBox70,2
\')"\;\,2
TimeSetInfo,2
ClockType,2
strWedI3,2
\hide(duration,\,2
newQueue),2
'*',2
timezone,2
verification,2
\name="\a"\\,2
buttonP,2
FeaturedContent,2
~/__FriendlyUrls_SwitchView/Mobile?ReturnUrl=/Page,2
strSunO2,2
TimeCardBtnDisplay,2
Render,2
strMonDA,2
dtThu,2
userNameForm,2
changePassword,2
strSunI1,2
strMonO1,2
textBox45,2
textBox51,2
strFriI3,2
DetailBtn,2
value)),2
strSatI2,2
strSunTO,2
shape19,2
ask,2
ReportsMenu,2
tracing,2
sections,2
OTHER,2
strFriO2,2
externalLoginsList,2
web.config,2
strMonO4,2
buttonL,2
link61URL,2
tUserName,2
SqlDataSource2,2
strSatDA,2
storeName,2
textBox54,2
link64URL,2
strTueDA,2
link44URL,2
\authenticated,\,2
MonthlySalesReport,2
link54URL,2
link63URL,2
textBox52,2
tPassword,2
textBox39,2
